source_roi,target_roi,presence_rate
entorhinal-lh,precuneus-lh,0.7500000000000001
entorhinal-lh (-0.35),precuneus-lh,0.0
entorhinal-rh,precuneus-lh,0.75
entorhinal-rh (-0.27),precuneus-lh,0.8333333333333334
frontalpole-rh (-0.28),precuneus-lh,0.0
fusiform-rh (-0.23),precuneus-lh,0.5
fusiform-rh (-0.24),precuneus-lh,0.0
inferiorparietal-lh,precuneus-lh,0.7276902887139107
inferiorparietal-rh (-0.26),precuneus-lh,0.0
inferiortemporal-lh (-0.29),precuneus-lh,0.0
inferiortemporal-lh (-0.30),precuneus-lh,0.6666666666666666
insula-lh,precuneus-lh,0.9166666666666665
lateraloccipital-lh (-0.31),precuneus-lh,0.0
lateraloccipital-rh,precuneus-lh,0.6666666666666667
lateraloccipital-rh (-0.29),precuneus-lh,0.9166666666666666
lateralorbitofrontal-lh,precuneus-lh,0.8333333333333334
lateralorbitofrontal-lh (-0.27),precuneus-lh,0.0
lateralorbitofrontal-rh (-0.25),precuneus-lh,0.0
lingual-lh,precuneus-lh,0.7499999999999999
lingual-lh (-0.34),precuneus-lh,0.6666666666666666
lingual-rh (-0.28),precuneus-lh,0.6666666666666666
medialorbitofrontal-lh,precuneus-lh,0.6666666666666666
medialorbitofrontal-rh,precuneus-lh,0.7916666666666667
middletemporal-rh (-0.30),precuneus-lh,0.0
paracentral-lh (-0.26),precuneus-lh,0.5
paracentral-lh (-0.29),precuneus-lh,0.0
paracentral-rh (-0.22),precuneus-lh,0.0
parahippocampal-lh (-0.39),precuneus-lh,0.0
parahippocampal-rh,precuneus-lh,0.75
parahippocampal-rh (-0.28),precuneus-lh,0.8333333333333334
parsopercularis-lh,precuneus-lh,0.6944444444444443
parsopercularis-rh (-0.22),precuneus-lh,0.5
parsorbitalis-rh (-0.28),precuneus-lh,0.0
parstriangularis-lh,precuneus-lh,0.9166666666666667
parstriangularis-rh,precuneus-lh,0.6969696969696969
pericalcarine-rh,precuneus-lh,0.6666666666666666
posteriorcingulate-lh,precuneus-lh,0.7143765903307887
posteriorcingulate-rh,precuneus-lh,0.7196762425900594
precentral-lh,precuneus-lh,0.6666666666666665
precentral-rh (-0.26),precuneus-lh,0.0
precuneus-rh,precuneus-lh,0.9166666666666665
rostralanteriorcingulate-lh (-0.27),precuneus-lh,0.0
rostralanteriorcingulate-lh (-0.33),precuneus-lh,0.0
rostralanteriorcingulate-rh (-0.32),precuneus-lh,0.0
rostralmiddlefrontal-lh,precuneus-lh,0.75
rostralmiddlefrontal-rh (-0.29),precuneus-lh,0.0
superiorfrontal-lh (-0.25),precuneus-lh,0.0
superiorparietal-lh (-0.34),precuneus-lh,0.0
superiorparietal-rh,precuneus-lh,0.0
superiortemporal-lh,precuneus-lh,0.8333333333333334
superiortemporal-rh (-0.32),precuneus-lh,0.9166666666666666
supramarginal-lh (-0.36),precuneus-lh,0.0
temporalpole-lh (-0.21),precuneus-lh,0.0
temporalpole-rh (-0.30),precuneus-lh,0.9166666666666666
bankssts-rh (-0.23),precuneus-rh,0.0
bankssts-rh (-0.29),precuneus-rh,0.8333333333333335
caudalanteriorcingulate-lh (-0.38),precuneus-rh,0.0
caudalanteriorcingulate-rh (-0.33),precuneus-rh,0.0
caudalmiddlefrontal-lh,precuneus-rh,0.8055555555555556
caudalmiddlefrontal-rh (-0.38),precuneus-rh,0.0
cuneus-lh,precuneus-rh,0.8333333333333334
entorhinal-lh,precuneus-rh,0.6666666666666667
entorhinal-lh (-0.35),precuneus-rh,0.0
entorhinal-rh,precuneus-rh,0.8333333333333333
entorhinal-rh (-0.27),precuneus-rh,0.8333333333333335
frontalpole-rh (-0.28),precuneus-rh,0.0
fusiform-rh (-0.23),precuneus-rh,0.25
fusiform-rh (-0.24),precuneus-rh,0.0
inferiorparietal-lh,precuneus-rh,0.6305774278215225
inferiorparietal-rh (-0.26),precuneus-rh,0.0
inferiortemporal-lh (-0.29),precuneus-rh,0.0
inferiortemporal-lh (-0.30),precuneus-rh,0.6666666666666666
insula-lh,precuneus-rh,0.0
lateraloccipital-lh (-0.31),precuneus-rh,0.0
lateraloccipital-rh,precuneus-rh,0.75
lateraloccipital-rh (-0.29),precuneus-rh,0.8333333333333335
lateralorbitofrontal-lh,precuneus-rh,0.8333333333333333
lateralorbitofrontal-lh (-0.27),precuneus-rh,0.0
lateralorbitofrontal-rh (-0.25),precuneus-rh,0.0
lingual-lh,precuneus-rh,0.6666666666666665
lingual-lh (-0.34),precuneus-rh,0.6666666666666666
lingual-rh (-0.28),precuneus-rh,0.6666666666666666
medialorbitofrontal-lh,precuneus-rh,0.6666666666666666
medialorbitofrontal-rh,precuneus-rh,0.8333333333333333
middletemporal-rh (-0.30),precuneus-rh,0.0
paracentral-lh (-0.26),precuneus-rh,0.25
paracentral-lh (-0.29),precuneus-rh,0.0
paracentral-rh (-0.22),precuneus-rh,0.0
parahippocampal-lh (-0.39),precuneus-rh,0.0
parahippocampal-rh,precuneus-rh,0.8333333333333335
parahippocampal-rh (-0.28),precuneus-rh,0.8333333333333335
parsopercularis-lh,precuneus-rh,0.75
parsopercularis-rh (-0.22),precuneus-rh,0.25
parsorbitalis-rh (-0.28),precuneus-rh,0.0
parstriangularis-lh,precuneus-rh,0.5833333333333334
parstriangularis-rh,precuneus-rh,0.7803030303030302
pericalcarine-rh,precuneus-rh,0.3333333333333333
posteriorcingulate-lh,precuneus-rh,0.7620865139949108
posteriorcingulate-rh,precuneus-rh,0.772685818513452
precentral-lh,precuneus-rh,0.75
precentral-rh (-0.26),precuneus-rh,0.0
precuneus-lh,precuneus-rh,0.8333333333333335
rostralanteriorcingulate-lh (-0.27),precuneus-rh,0.0
rostralanteriorcingulate-lh (-0.33),precuneus-rh,0.0
rostralanteriorcingulate-rh (-0.32),precuneus-rh,0.0
rostralmiddlefrontal-lh,precuneus-rh,0.8333333333333333
rostralmiddlefrontal-rh (-0.29),precuneus-rh,0.0
superiorfrontal-lh (-0.25),precuneus-rh,0.0
superiorparietal-lh (-0.34),precuneus-rh,0.0
superiorparietal-rh,precuneus-rh,0.8333333333333333
superiortemporal-lh,precuneus-rh,0.9166666666666665
superiortemporal-rh (-0.32),precuneus-rh,0.8333333333333335
supramarginal-lh (-0.36),precuneus-rh,0.0
temporalpole-lh (-0.21),precuneus-rh,0.0
temporalpole-rh (-0.30),precuneus-rh,0.8333333333333335
bankssts-rh (-0.23),rostralanteriorcingulate-lh (-0.27),0.0
bankssts-rh (-0.29),rostralanteriorcingulate-lh (-0.27),0.0
caudalanteriorcingulate-lh (-0.38),rostralanteriorcingulate-lh (-0.27),0.0
caudalanteriorcingulate-rh (-0.33),rostralanteriorcingulate-lh (-0.27),0.0
caudalmiddlefrontal-lh,rostralanteriorcingulate-lh (-0.27),0.0
caudalmiddlefrontal-rh (-0.38),rostralanteriorcingulate-lh (-0.27),0.0
cuneus-lh,rostralanteriorcingulate-lh (-0.27),0.0
entorhinal-lh,rostralanteriorcingulate-lh (-0.27),0.0
entorhinal-lh (-0.35),rostralanteriorcingulate-lh (-0.27),0.0
entorhinal-rh,rostralanteriorcingulate-lh (-0.27),0.0
entorhinal-rh (-0.27),rostralanteriorcingulate-lh (-0.27),0.0
frontalpole-rh (-0.28),rostralanteriorcingulate-lh (-0.27),0.0
fusiform-rh (-0.23),rostralanteriorcingulate-lh (-0.27),0.0
fusiform-rh (-0.24),rostralanteriorcingulate-lh (-0.27),0.0
inferiorparietal-lh,rostralanteriorcingulate-lh (-0.27),0.0
inferiorparietal-rh (-0.26),rostralanteriorcingulate-lh (-0.27),0.0
inferiortemporal-lh (-0.29),rostralanteriorcingulate-lh (-0.27),0.0
inferiortemporal-lh (-0.30),rostralanteriorcingulate-lh (-0.27),0.0
insula-lh,rostralanteriorcingulate-lh (-0.27),0.0
lateraloccipital-lh (-0.31),rostralanteriorcingulate-lh (-0.27),0.0
lateraloccipital-rh,rostralanteriorcingulate-lh (-0.27),0.0
lateraloccipital-rh (-0.29),rostralanteriorcingulate-lh (-0.27),0.0
lateralorbitofrontal-lh,rostralanteriorcingulate-lh (-0.27),0.0
lateralorbitofrontal-lh (-0.27),rostralanteriorcingulate-lh (-0.27),0.0
lateralorbitofrontal-rh (-0.25),rostralanteriorcingulate-lh (-0.27),0.0
lingual-lh,rostralanteriorcingulate-lh (-0.27),0.0
lingual-lh (-0.34),rostralanteriorcingulate-lh (-0.27),0.0
lingual-rh (-0.28),rostralanteriorcingulate-lh (-0.27),0.0
medialorbitofrontal-lh,rostralanteriorcingulate-lh (-0.27),0.0
medialorbitofrontal-rh,rostralanteriorcingulate-lh (-0.27),0.0
middletemporal-rh (-0.30),rostralanteriorcingulate-lh (-0.27),0.0
paracentral-lh (-0.26),rostralanteriorcingulate-lh (-0.27),0.0
paracentral-lh (-0.29),rostralanteriorcingulate-lh (-0.27),0.0
paracentral-rh (-0.22),rostralanteriorcingulate-lh (-0.27),0.0
parahippocampal-lh (-0.39),rostralanteriorcingulate-lh (-0.27),0.0
parahippocampal-rh,rostralanteriorcingulate-lh (-0.27),0.0
parahippocampal-rh (-0.28),rostralanteriorcingulate-lh (-0.27),0.0
parsopercularis-lh,rostralanteriorcingulate-lh (-0.27),0.0
parsopercularis-rh (-0.22),rostralanteriorcingulate-lh (-0.27),0.0
parsorbitalis-rh (-0.28),rostralanteriorcingulate-lh (-0.27),0.0
parstriangularis-lh,rostralanteriorcingulate-lh (-0.27),0.0
parstriangularis-rh,rostralanteriorcingulate-lh (-0.27),0.0
pericalcarine-rh,rostralanteriorcingulate-lh (-0.27),0.0
posteriorcingulate-lh,rostralanteriorcingulate-lh (-0.27),0.0
posteriorcingulate-rh,rostralanteriorcingulate-lh (-0.27),0.0
precentral-lh,rostralanteriorcingulate-lh (-0.27),0.0
precentral-rh (-0.26),rostralanteriorcingulate-lh (-0.27),0.0
precuneus-lh,rostralanteriorcingulate-lh (-0.27),0.0
precuneus-rh,rostralanteriorcingulate-lh (-0.27),0.0
rostralanteriorcingulate-lh (-0.33),rostralanteriorcingulate-lh (-0.27),0.0
rostralanteriorcingulate-rh (-0.32),rostralanteriorcingulate-lh (-0.27),0.0
rostralmiddlefrontal-lh,rostralanteriorcingulate-lh (-0.27),0.0
rostralmiddlefrontal-rh (-0.29),rostralanteriorcingulate-lh (-0.27),0.0
superiorfrontal-lh (-0.25),rostralanteriorcingulate-lh (-0.27),0.0
superiorparietal-lh (-0.34),rostralanteriorcingulate-lh (-0.27),0.0
superiorparietal-rh,rostralanteriorcingulate-lh (-0.27),0.0
superiortemporal-lh,rostralanteriorcingulate-lh (-0.27),0.0
superiortemporal-rh (-0.32),rostralanteriorcingulate-lh (-0.27),0.0
supramarginal-lh (-0.36),rostralanteriorcingulate-lh (-0.27),0.0
temporalpole-lh (-0.21),rostralanteriorcingulate-lh (-0.27),0.0
temporalpole-rh (-0.30),rostralanteriorcingulate-lh (-0.27),0.0
bankssts-rh (-0.23),rostralanteriorcingulate-lh (-0.33),0.0
bankssts-rh (-0.29),rostralanteriorcingulate-lh (-0.33),0.0
caudalanteriorcingulate-lh (-0.38),rostralanteriorcingulate-lh (-0.33),0.0
caudalanteriorcingulate-rh (-0.33),rostralanteriorcingulate-lh (-0.33),0.0
caudalmiddlefrontal-lh,rostralanteriorcingulate-lh (-0.33),0.0
caudalmiddlefrontal-rh (-0.38),rostralanteriorcingulate-lh (-0.33),0.0
cuneus-lh,rostralanteriorcingulate-lh (-0.33),0.0
entorhinal-lh,rostralanteriorcingulate-lh (-0.33),0.0
entorhinal-lh (-0.35),rostralanteriorcingulate-lh (-0.33),0.0
entorhinal-rh,rostralanteriorcingulate-lh (-0.33),0.0
entorhinal-rh (-0.27),rostralanteriorcingulate-lh (-0.33),0.0
frontalpole-rh (-0.28),rostralanteriorcingulate-lh (-0.33),0.0
fusiform-rh (-0.23),rostralanteriorcingulate-lh (-0.33),0.0
fusiform-rh (-0.24),rostralanteriorcingulate-lh (-0.33),0.0
inferiorparietal-lh,rostralanteriorcingulate-lh (-0.33),0.0
inferiorparietal-rh (-0.26),rostralanteriorcingulate-lh (-0.33),0.0
inferiortemporal-lh (-0.29),rostralanteriorcingulate-lh (-0.33),0.0
inferiortemporal-lh (-0.30),rostralanteriorcingulate-lh (-0.33),0.0
insula-lh,rostralanteriorcingulate-lh (-0.33),0.0
lateraloccipital-lh (-0.31),rostralanteriorcingulate-lh (-0.33),0.0
lateraloccipital-rh,rostralanteriorcingulate-lh (-0.33),0.0
lateraloccipital-rh (-0.29),rostralanteriorcingulate-lh (-0.33),0.0
lateralorbitofrontal-lh,rostralanteriorcingulate-lh (-0.33),0.0
lateralorbitofrontal-lh (-0.27),rostralanteriorcingulate-lh (-0.33),0.0
lateralorbitofrontal-rh (-0.25),rostralanteriorcingulate-lh (-0.33),0.0
lingual-lh,rostralanteriorcingulate-lh (-0.33),0.0
lingual-lh (-0.34),rostralanteriorcingulate-lh (-0.33),0.0
lingual-rh (-0.28),rostralanteriorcingulate-lh (-0.33),0.0
medialorbitofrontal-lh,rostralanteriorcingulate-lh (-0.33),0.0
medialorbitofrontal-rh,rostralanteriorcingulate-lh (-0.33),0.0
middletemporal-rh (-0.30),rostralanteriorcingulate-lh (-0.33),0.0
paracentral-lh (-0.26),rostralanteriorcingulate-lh (-0.33),0.0
paracentral-lh (-0.29),rostralanteriorcingulate-lh (-0.33),0.0
paracentral-rh (-0.22),rostralanteriorcingulate-lh (-0.33),0.0
parahippocampal-lh (-0.39),rostralanteriorcingulate-lh (-0.33),0.0
parahippocampal-rh,rostralanteriorcingulate-lh (-0.33),0.0
parahippocampal-rh (-0.28),rostralanteriorcingulate-lh (-0.33),0.0
parsopercularis-lh,rostralanteriorcingulate-lh (-0.33),0.0
parsopercularis-rh (-0.22),rostralanteriorcingulate-lh (-0.33),0.0
parsorbitalis-rh (-0.28),rostralanteriorcingulate-lh (-0.33),0.0
parstriangularis-lh,rostralanteriorcingulate-lh (-0.33),0.0
parstriangularis-rh,rostralanteriorcingulate-lh (-0.33),0.0
pericalcarine-rh,rostralanteriorcingulate-lh (-0.33),0.0
posteriorcingulate-lh,rostralanteriorcingulate-lh (-0.33),0.0
posteriorcingulate-rh,rostralanteriorcingulate-lh (-0.33),0.0
precentral-lh,rostralanteriorcingulate-lh (-0.33),0.0
precentral-rh (-0.26),rostralanteriorcingulate-lh (-0.33),0.0
precuneus-lh,rostralanteriorcingulate-lh (-0.33),0.0
precuneus-rh,rostralanteriorcingulate-lh (-0.33),0.0
rostralanteriorcingulate-lh (-0.27),rostralanteriorcingulate-lh (-0.33),0.0
rostralanteriorcingulate-rh (-0.32),rostralanteriorcingulate-lh (-0.33),0.0
rostralmiddlefrontal-lh,rostralanteriorcingulate-lh (-0.33),0.0
rostralmiddlefrontal-rh (-0.29),rostralanteriorcingulate-lh (-0.33),0.0
superiorfrontal-lh (-0.25),rostralanteriorcingulate-lh (-0.33),0.0
superiorparietal-lh (-0.34),rostralanteriorcingulate-lh (-0.33),0.0
superiorparietal-rh,rostralanteriorcingulate-lh (-0.33),0.0
superiortemporal-lh,rostralanteriorcingulate-lh (-0.33),0.0
superiortemporal-rh (-0.32),rostralanteriorcingulate-lh (-0.33),0.0
supramarginal-lh (-0.36),rostralanteriorcingulate-lh (-0.33),0.0
temporalpole-lh (-0.21),rostralanteriorcingulate-lh (-0.33),0.0
temporalpole-rh (-0.30),rostralanteriorcingulate-lh (-0.33),0.0
bankssts-rh (-0.23),rostralanteriorcingulate-rh (-0.32),0.0
bankssts-rh (-0.29),rostralanteriorcingulate-rh (-0.32),0.0
caudalanteriorcingulate-lh (-0.38),rostralanteriorcingulate-rh (-0.32),0.0
caudalanteriorcingulate-rh (-0.33),rostralanteriorcingulate-rh (-0.32),0.0
caudalmiddlefrontal-lh,rostralanteriorcingulate-rh (-0.32),0.0
caudalmiddlefrontal-rh (-0.38),rostralanteriorcingulate-rh (-0.32),0.0
cuneus-lh,rostralanteriorcingulate-rh (-0.32),0.0
entorhinal-lh,rostralanteriorcingulate-rh (-0.32),0.0
entorhinal-lh (-0.35),rostralanteriorcingulate-rh (-0.32),0.0
entorhinal-rh,rostralanteriorcingulate-rh (-0.32),0.0
entorhinal-rh (-0.27),rostralanteriorcingulate-rh (-0.32),0.0
frontalpole-rh (-0.28),rostralanteriorcingulate-rh (-0.32),0.0
fusiform-rh (-0.23),rostralanteriorcingulate-rh (-0.32),0.0
fusiform-rh (-0.24),rostralanteriorcingulate-rh (-0.32),0.0
inferiorparietal-lh,rostralanteriorcingulate-rh (-0.32),0.0
inferiorparietal-rh (-0.26),rostralanteriorcingulate-rh (-0.32),0.0
inferiortemporal-lh (-0.29),rostralanteriorcingulate-rh (-0.32),0.0
inferiortemporal-lh (-0.30),rostralanteriorcingulate-rh (-0.32),0.0
insula-lh,rostralanteriorcingulate-rh (-0.32),0.0
lateraloccipital-lh (-0.31),rostralanteriorcingulate-rh (-0.32),0.0
lateraloccipital-rh,rostralanteriorcingulate-rh (-0.32),0.0
lateraloccipital-rh (-0.29),rostralanteriorcingulate-rh (-0.32),0.0
lateralorbitofrontal-lh,rostralanteriorcingulate-rh (-0.32),0.0
lateralorbitofrontal-lh (-0.27),rostralanteriorcingulate-rh (-0.32),0.0
lateralorbitofrontal-rh (-0.25),rostralanteriorcingulate-rh (-0.32),0.0
lingual-lh,rostralanteriorcingulate-rh (-0.32),0.0
lingual-lh (-0.34),rostralanteriorcingulate-rh (-0.32),0.0
lingual-rh (-0.28),rostralanteriorcingulate-rh (-0.32),0.0
medialorbitofrontal-lh,rostralanteriorcingulate-rh (-0.32),0.0
medialorbitofrontal-rh,rostralanteriorcingulate-rh (-0.32),0.0
middletemporal-rh (-0.30),rostralanteriorcingulate-rh (-0.32),0.0
paracentral-lh (-0.26),rostralanteriorcingulate-rh (-0.32),0.0
paracentral-lh (-0.29),rostralanteriorcingulate-rh (-0.32),0.0
paracentral-rh (-0.22),rostralanteriorcingulate-rh (-0.32),0.0
parahippocampal-lh (-0.39),rostralanteriorcingulate-rh (-0.32),0.0
parahippocampal-rh,rostralanteriorcingulate-rh (-0.32),0.0
parahippocampal-rh (-0.28),rostralanteriorcingulate-rh (-0.32),0.0
parsopercularis-lh,rostralanteriorcingulate-rh (-0.32),0.0
parsopercularis-rh (-0.22),rostralanteriorcingulate-rh (-0.32),0.0
parsorbitalis-rh (-0.28),rostralanteriorcingulate-rh (-0.32),0.0
parstriangularis-lh,rostralanteriorcingulate-rh (-0.32),0.0
parstriangularis-rh,rostralanteriorcingulate-rh (-0.32),0.0
pericalcarine-rh,rostralanteriorcingulate-rh (-0.32),0.0
posteriorcingulate-lh,rostralanteriorcingulate-rh (-0.32),0.0
posteriorcingulate-rh,rostralanteriorcingulate-rh (-0.32),0.0
precentral-lh,rostralanteriorcingulate-rh (-0.32),0.0
precentral-rh (-0.26),rostralanteriorcingulate-rh (-0.32),0.0
precuneus-lh,rostralanteriorcingulate-rh (-0.32),0.0
precuneus-rh,rostralanteriorcingulate-rh (-0.32),0.0
rostralanteriorcingulate-lh (-0.27),rostralanteriorcingulate-rh (-0.32),0.0
rostralanteriorcingulate-lh (-0.33),rostralanteriorcingulate-rh (-0.32),0.0
rostralmiddlefrontal-lh,rostralanteriorcingulate-rh (-0.32),0.0
rostralmiddlefrontal-rh (-0.29),rostralanteriorcingulate-rh (-0.32),0.0
superiorfrontal-lh (-0.25),rostralanteriorcingulate-rh (-0.32),0.0
superiorparietal-lh (-0.34),rostralanteriorcingulate-rh (-0.32),0.0
superiorparietal-rh,rostralanteriorcingulate-rh (-0.32),0.0
superiortemporal-lh,rostralanteriorcingulate-rh (-0.32),0.0
superiortemporal-rh (-0.32),rostralanteriorcingulate-rh (-0.32),0.0
supramarginal-lh (-0.36),rostralanteriorcingulate-rh (-0.32),0.0
temporalpole-lh (-0.21),rostralanteriorcingulate-rh (-0.32),0.0
temporalpole-rh (-0.30),rostralanteriorcingulate-rh (-0.32),0.0
bankssts-rh (-0.23),rostralmiddlefrontal-lh,0.0
bankssts-rh (-0.29),rostralmiddlefrontal-lh,1.0
caudalanteriorcingulate-lh (-0.38),rostralmiddlefrontal-lh,0.0
caudalanteriorcingulate-rh (-0.33),rostralmiddlefrontal-lh,0.0
caudalmiddlefrontal-lh,rostralmiddlefrontal-lh,1.0
caudalmiddlefrontal-rh (-0.38),rostralmiddlefrontal-lh,0.0
cuneus-lh,rostralmiddlefrontal-lh,0.9166666666666666
entorhinal-lh,rostralmiddlefrontal-lh,0.8333333333333334
entorhinal-lh (-0.35),rostralmiddlefrontal-lh,0.0
entorhinal-rh,rostralmiddlefrontal-lh,1.0
entorhinal-rh (-0.27),rostralmiddlefrontal-lh,1.0
frontalpole-rh (-0.28),rostralmiddlefrontal-lh,0.0
fusiform-rh (-0.23),rostralmiddlefrontal-lh,0.3333333333333333
fusiform-rh (-0.24),rostralmiddlefrontal-lh,0.0
inferiorparietal-lh,rostralmiddlefrontal-lh,0.797244094488189
inferiorparietal-rh (-0.26),rostralmiddlefrontal-lh,0.0
inferiortemporal-lh (-0.29),rostralmiddlefrontal-lh,0.0
inferiortemporal-lh (-0.30),rostralmiddlefrontal-lh,0.75
insula-lh,rostralmiddlefrontal-lh,0.9166666666666665
lateraloccipital-lh (-0.31),rostralmiddlefrontal-lh,0.0
lateraloccipital-rh,rostralmiddlefrontal-lh,0.6666666666666666
lateraloccipital-rh (-0.29),rostralmiddlefrontal-lh,0.8333333333333334
lateralorbitofrontal-lh,rostralmiddlefrontal-lh,0.9166666666666666
lateralorbitofrontal-lh (-0.27),rostralmiddlefrontal-lh,0.0
lateralorbitofrontal-rh (-0.25),rostralmiddlefrontal-lh,0.0
lingual-lh,rostralmiddlefrontal-lh,0.8333333333333334
lingual-lh (-0.34),rostralmiddlefrontal-lh,0.75
lingual-rh (-0.28),rostralmiddlefrontal-lh,0.75
medialorbitofrontal-lh,rostralmiddlefrontal-lh,0.6666666666666666
medialorbitofrontal-rh,rostralmiddlefrontal-lh,0.8333333333333333
middletemporal-rh (-0.30),rostralmiddlefrontal-lh,0.0
paracentral-lh (-0.26),rostralmiddlefrontal-lh,0.3333333333333333
paracentral-lh (-0.29),rostralmiddlefrontal-lh,0.0
paracentral-rh (-0.22),rostralmiddlefrontal-lh,0.0
parahippocampal-lh (-0.39),rostralmiddlefrontal-lh,0.0
parahippocampal-rh,rostralmiddlefrontal-lh,1.0
parahippocampal-rh (-0.28),rostralmiddlefrontal-lh,1.0
parsopercularis-lh,rostralmiddlefrontal-lh,0.8333333333333334
parsopercularis-rh (-0.22),rostralmiddlefrontal-lh,0.3333333333333333
parsorbitalis-rh (-0.28),rostralmiddlefrontal-lh,0.0
parstriangularis-lh,rostralmiddlefrontal-lh,0.75
parstriangularis-rh,rostralmiddlefrontal-lh,0.8901515151515151
pericalcarine-rh,rostralmiddlefrontal-lh,0.5
posteriorcingulate-lh,rostralmiddlefrontal-lh,0.809796437659033
posteriorcingulate-rh,rostralmiddlefrontal-lh,0.8256953944368445
precentral-lh,rostralmiddlefrontal-lh,0.6666666666666665
precentral-rh (-0.26),rostralmiddlefrontal-lh,0.0
precuneus-lh,rostralmiddlefrontal-lh,0.9166666666666666
precuneus-rh,rostralmiddlefrontal-lh,0.9166666666666665
rostralanteriorcingulate-lh (-0.27),rostralmiddlefrontal-lh,0.0
rostralanteriorcingulate-lh (-0.33),rostralmiddlefrontal-lh,0.0
rostralanteriorcingulate-rh (-0.32),rostralmiddlefrontal-lh,0.0
rostralmiddlefrontal-rh (-0.29),rostralmiddlefrontal-lh,0.0
superiorfrontal-lh (-0.25),rostralmiddlefrontal-lh,0.0
superiorparietal-lh (-0.34),rostralmiddlefrontal-lh,0.0
superiorparietal-rh,rostralmiddlefrontal-lh,0.9166666666666666
superiortemporal-lh,rostralmiddlefrontal-lh,0.9166666666666666
superiortemporal-rh (-0.32),rostralmiddlefrontal-lh,0.8333333333333334
supramarginal-lh (-0.36),rostralmiddlefrontal-lh,0.0
temporalpole-lh (-0.21),rostralmiddlefrontal-lh,0.0
temporalpole-rh (-0.30),rostralmiddlefrontal-lh,0.8333333333333334
bankssts-rh (-0.23),rostralmiddlefrontal-rh (-0.29),0.0
bankssts-rh (-0.29),rostralmiddlefrontal-rh (-0.29),0.0
caudalanteriorcingulate-lh (-0.38),rostralmiddlefrontal-rh (-0.29),0.0
caudalanteriorcingulate-rh (-0.33),rostralmiddlefrontal-rh (-0.29),0.0
caudalmiddlefrontal-lh,rostralmiddlefrontal-rh (-0.29),0.0
caudalmiddlefrontal-rh (-0.38),rostralmiddlefrontal-rh (-0.29),0.0
cuneus-lh,rostralmiddlefrontal-rh (-0.29),0.0
entorhinal-lh,rostralmiddlefrontal-rh (-0.29),0.0
entorhinal-lh (-0.35),rostralmiddlefrontal-rh (-0.29),0.0
entorhinal-rh,rostralmiddlefrontal-rh (-0.29),0.0
entorhinal-rh (-0.27),rostralmiddlefrontal-rh (-0.29),0.0
frontalpole-rh (-0.28),rostralmiddlefrontal-rh (-0.29),0.0
fusiform-rh (-0.23),rostralmiddlefrontal-rh (-0.29),0.0
fusiform-rh (-0.24),rostralmiddlefrontal-rh (-0.29),0.0
inferiorparietal-lh,rostralmiddlefrontal-rh (-0.29),0.0
inferiorparietal-rh (-0.26),rostralmiddlefrontal-rh (-0.29),0.0
inferiortemporal-lh (-0.29),rostralmiddlefrontal-rh (-0.29),0.0
inferiortemporal-lh (-0.30),rostralmiddlefrontal-rh (-0.29),0.0
insula-lh,rostralmiddlefrontal-rh (-0.29),0.0
lateraloccipital-lh (-0.31),rostralmiddlefrontal-rh (-0.29),0.0
lateraloccipital-rh,rostralmiddlefrontal-rh (-0.29),0.0
lateraloccipital-rh (-0.29),rostralmiddlefrontal-rh (-0.29),0.0
lateralorbitofrontal-lh,rostralmiddlefrontal-rh (-0.29),0.0
lateralorbitofrontal-lh (-0.27),rostralmiddlefrontal-rh (-0.29),0.0
lateralorbitofrontal-rh (-0.25),rostralmiddlefrontal-rh (-0.29),0.0
lingual-lh,rostralmiddlefrontal-rh (-0.29),0.0
lingual-lh (-0.34),rostralmiddlefrontal-rh (-0.29),0.0
lingual-rh (-0.28),rostralmiddlefrontal-rh (-0.29),0.0
medialorbitofrontal-lh,rostralmiddlefrontal-rh (-0.29),0.0
medialorbitofrontal-rh,rostralmiddlefrontal-rh (-0.29),0.0
middletemporal-rh (-0.30),rostralmiddlefrontal-rh (-0.29),0.0
paracentral-lh (-0.26),rostralmiddlefrontal-rh (-0.29),0.0
paracentral-lh (-0.29),rostralmiddlefrontal-rh (-0.29),0.0
paracentral-rh (-0.22),rostralmiddlefrontal-rh (-0.29),0.0
parahippocampal-lh (-0.39),rostralmiddlefrontal-rh (-0.29),0.0
parahippocampal-rh,rostralmiddlefrontal-rh (-0.29),0.0
parahippocampal-rh (-0.28),rostralmiddlefrontal-rh (-0.29),0.0
parsopercularis-lh,rostralmiddlefrontal-rh (-0.29),0.0
parsopercularis-rh (-0.22),rostralmiddlefrontal-rh (-0.29),0.0
parsorbitalis-rh (-0.28),rostralmiddlefrontal-rh (-0.29),0.0
parstriangularis-lh,rostralmiddlefrontal-rh (-0.29),0.0
parstriangularis-rh,rostralmiddlefrontal-rh (-0.29),0.0
pericalcarine-rh,rostralmiddlefrontal-rh (-0.29),0.0
posteriorcingulate-lh,rostralmiddlefrontal-rh (-0.29),0.0
posteriorcingulate-rh,rostralmiddlefrontal-rh (-0.29),0.0
precentral-lh,rostralmiddlefrontal-rh (-0.29),0.0
precentral-rh (-0.26),rostralmiddlefrontal-rh (-0.29),0.0
precuneus-lh,rostralmiddlefrontal-rh (-0.29),0.0
precuneus-rh,rostralmiddlefrontal-rh (-0.29),0.0
