source_roi,target_roi,diff_rate
rostralanteriorcingulate-rh (-0.32),middletemporal-rh (-0.30),0.0
rostralmiddlefrontal-lh,middletemporal-rh (-0.30),0.0
rostralmiddlefrontal-rh (-0.29),middletemporal-rh (-0.30),0.0
superiorfrontal-lh (-0.25),middletemporal-rh (-0.30),0.0
superiorparietal-lh (-0.34),middletemporal-rh (-0.30),0.0
superiorparietal-rh,middletemporal-rh (-0.30),0.0
superiortemporal-lh,middletemporal-rh (-0.30),0.0
superiortemporal-rh (-0.32),middletemporal-rh (-0.30),0.0
supramarginal-lh (-0.36),middletemporal-rh (-0.30),0.0
temporalpole-lh (-0.21),middletemporal-rh (-0.30),0.0
temporalpole-rh (-0.30),middletemporal-rh (-0.30),0.0
bankssts-rh (-0.23),paracentral-lh (-0.26),0.0
bankssts-rh (-0.29),paracentral-lh (-0.26),-0.08333333333333337
caudalanteriorcingulate-lh (-0.38),paracentral-lh (-0.26),0.0
caudalanteriorcingulate-rh (-0.33),paracentral-lh (-0.26),0.0
caudalmiddlefrontal-lh,paracentral-lh (-0.26),-0.05555555555555547
caudalmiddlefrontal-rh (-0.38),paracentral-lh (-0.26),0.0
cuneus-lh,paracentral-lh (-0.26),0.08333333333333326
entorhinal-lh,paracentral-lh (-0.26),-0.33333333333333337
entorhinal-lh (-0.35),paracentral-lh (-0.26),0.0
entorhinal-rh,paracentral-lh (-0.26),0.08333333333333326
entorhinal-rh (-0.27),paracentral-lh (-0.26),-0.08333333333333337
frontalpole-rh (-0.28),paracentral-lh (-0.26),0.0
fusiform-rh (-0.23),paracentral-lh (-0.26),0.0
fusiform-rh (-0.24),paracentral-lh (-0.26),0.0
inferiorparietal-lh,paracentral-lh (-0.26),0.141732283464567
inferiorparietal-rh (-0.26),paracentral-lh (-0.26),0.0
inferiortemporal-lh (-0.29),paracentral-lh (-0.26),0.0
inferiortemporal-lh (-0.30),paracentral-lh (-0.26),-0.08333333333333337
insula-lh,paracentral-lh (-0.26),0.0
lateraloccipital-lh (-0.31),paracentral-lh (-0.26),0.0
lateraloccipital-rh,paracentral-lh (-0.26),0.16666666666666663
lateraloccipital-rh (-0.29),paracentral-lh (-0.26),0.0
lateralorbitofrontal-lh,paracentral-lh (-0.26),0.08333333333333337
lateralorbitofrontal-lh (-0.27),paracentral-lh (-0.26),0.0
lateralorbitofrontal-rh (-0.25),paracentral-lh (-0.26),0.0
lingual-lh,paracentral-lh (-0.26),-0.33333333333333326
lingual-lh (-0.34),paracentral-lh (-0.26),-0.08333333333333337
lingual-rh (-0.28),paracentral-lh (-0.26),-0.08333333333333337
medialorbitofrontal-lh,paracentral-lh (-0.26),-0.25
medialorbitofrontal-rh,paracentral-lh (-0.26),-0.29166666666666674
middletemporal-rh (-0.30),paracentral-lh (-0.26),0.0
paracentral-lh (-0.29),paracentral-lh (-0.26),0.0
paracentral-rh (-0.22),paracentral-lh (-0.26),0.0
parahippocampal-lh (-0.39),paracentral-lh (-0.26),0.0
parahippocampal-rh,paracentral-lh (-0.26),0.08333333333333326
parahippocampal-rh (-0.28),paracentral-lh (-0.26),-0.08333333333333337
parsopercularis-lh,paracentral-lh (-0.26),0.0
parsopercularis-rh (-0.22),paracentral-lh (-0.26),0.0
parsorbitalis-rh (-0.28),paracentral-lh (-0.26),0.0
parstriangularis-lh,paracentral-lh (-0.26),0.0
parstriangularis-rh,paracentral-lh (-0.26),0.022727272727272818
pericalcarine-rh,paracentral-lh (-0.26),-0.16666666666666663
posteriorcingulate-lh,paracentral-lh (-0.26),-0.15458015267175584
posteriorcingulate-rh,paracentral-lh (-0.26),-0.14398084815321466
precentral-lh,paracentral-lh (-0.26),0.16666666666666663
precentral-rh (-0.26),paracentral-lh (-0.26),0.0
precuneus-lh,paracentral-lh (-0.26),-0.08333333333333337
precuneus-rh,paracentral-lh (-0.26),0.0
rostralanteriorcingulate-lh (-0.27),paracentral-lh (-0.26),0.0
rostralanteriorcingulate-lh (-0.33),paracentral-lh (-0.26),0.0
rostralanteriorcingulate-rh (-0.32),paracentral-lh (-0.26),0.0
rostralmiddlefrontal-lh,paracentral-lh (-0.26),0.08333333333333337
rostralmiddlefrontal-rh (-0.29),paracentral-lh (-0.26),0.0
superiorfrontal-lh (-0.25),paracentral-lh (-0.26),0.0
superiorparietal-lh (-0.34),paracentral-lh (-0.26),0.0
superiorparietal-rh,paracentral-lh (-0.26),-0.08333333333333326
superiortemporal-lh,paracentral-lh (-0.26),-0.08333333333333326
superiortemporal-rh (-0.32),paracentral-lh (-0.26),0.0
supramarginal-lh (-0.36),paracentral-lh (-0.26),0.0
temporalpole-lh (-0.21),paracentral-lh (-0.26),0.0
temporalpole-rh (-0.30),paracentral-lh (-0.26),0.0
bankssts-rh (-0.23),paracentral-lh (-0.29),0.0
bankssts-rh (-0.29),paracentral-lh (-0.29),0.0
caudalanteriorcingulate-lh (-0.38),paracentral-lh (-0.29),0.0
caudalanteriorcingulate-rh (-0.33),paracentral-lh (-0.29),0.0
caudalmiddlefrontal-lh,paracentral-lh (-0.29),0.0
caudalmiddlefrontal-rh (-0.38),paracentral-lh (-0.29),0.0
cuneus-lh,paracentral-lh (-0.29),0.0
entorhinal-lh,paracentral-lh (-0.29),0.0
entorhinal-lh (-0.35),paracentral-lh (-0.29),0.0
entorhinal-rh,paracentral-lh (-0.29),0.0
entorhinal-rh (-0.27),paracentral-lh (-0.29),0.0
frontalpole-rh (-0.28),paracentral-lh (-0.29),0.0
fusiform-rh (-0.23),paracentral-lh (-0.29),0.0
fusiform-rh (-0.24),paracentral-lh (-0.29),0.0
inferiorparietal-lh,paracentral-lh (-0.29),0.0
inferiorparietal-rh (-0.26),paracentral-lh (-0.29),0.0
inferiortemporal-lh (-0.29),paracentral-lh (-0.29),0.0
inferiortemporal-lh (-0.30),paracentral-lh (-0.29),0.0
insula-lh,paracentral-lh (-0.29),0.0
lateraloccipital-lh (-0.31),paracentral-lh (-0.29),0.0
lateraloccipital-rh,paracentral-lh (-0.29),0.0
lateraloccipital-rh (-0.29),paracentral-lh (-0.29),0.0
lateralorbitofrontal-lh,paracentral-lh (-0.29),0.0
lateralorbitofrontal-lh (-0.27),paracentral-lh (-0.29),0.0
lateralorbitofrontal-rh (-0.25),paracentral-lh (-0.29),0.0
lingual-lh,paracentral-lh (-0.29),0.0
lingual-lh (-0.34),paracentral-lh (-0.29),0.0
lingual-rh (-0.28),paracentral-lh (-0.29),0.0
medialorbitofrontal-lh,paracentral-lh (-0.29),0.0
medialorbitofrontal-rh,paracentral-lh (-0.29),0.0
middletemporal-rh (-0.30),paracentral-lh (-0.29),0.0
paracentral-lh (-0.26),paracentral-lh (-0.29),0.0
paracentral-rh (-0.22),paracentral-lh (-0.29),0.0
parahippocampal-lh (-0.39),paracentral-lh (-0.29),0.0
parahippocampal-rh,paracentral-lh (-0.29),0.0
parahippocampal-rh (-0.28),paracentral-lh (-0.29),0.0
parsopercularis-lh,paracentral-lh (-0.29),0.0
parsopercularis-rh (-0.22),paracentral-lh (-0.29),0.0
parsorbitalis-rh (-0.28),paracentral-lh (-0.29),0.0
parstriangularis-lh,paracentral-lh (-0.29),0.0
parstriangularis-rh,paracentral-lh (-0.29),0.0
pericalcarine-rh,paracentral-lh (-0.29),0.0
posteriorcingulate-lh,paracentral-lh (-0.29),0.0
posteriorcingulate-rh,paracentral-lh (-0.29),0.0
precentral-lh,paracentral-lh (-0.29),0.0
precentral-rh (-0.26),paracentral-lh (-0.29),0.0
precuneus-lh,paracentral-lh (-0.29),0.0
precuneus-rh,paracentral-lh (-0.29),0.0
rostralanteriorcingulate-lh (-0.27),paracentral-lh (-0.29),0.0
rostralanteriorcingulate-lh (-0.33),paracentral-lh (-0.29),0.0
rostralanteriorcingulate-rh (-0.32),paracentral-lh (-0.29),0.0
rostralmiddlefrontal-lh,paracentral-lh (-0.29),0.0
rostralmiddlefrontal-rh (-0.29),paracentral-lh (-0.29),0.0
superiorfrontal-lh (-0.25),paracentral-lh (-0.29),0.0
superiorparietal-lh (-0.34),paracentral-lh (-0.29),0.0
superiorparietal-rh,paracentral-lh (-0.29),0.0
superiortemporal-lh,paracentral-lh (-0.29),0.0
superiortemporal-rh (-0.32),paracentral-lh (-0.29),0.0
supramarginal-lh (-0.36),paracentral-lh (-0.29),0.0
temporalpole-lh (-0.21),paracentral-lh (-0.29),0.0
temporalpole-rh (-0.30),paracentral-lh (-0.29),0.0
bankssts-rh (-0.23),paracentral-rh (-0.22),0.0
bankssts-rh (-0.29),paracentral-rh (-0.22),0.0
caudalanteriorcingulate-lh (-0.38),paracentral-rh (-0.22),0.0
caudalanteriorcingulate-rh (-0.33),paracentral-rh (-0.22),0.0
caudalmiddlefrontal-lh,paracentral-rh (-0.22),0.0
caudalmiddlefrontal-rh (-0.38),paracentral-rh (-0.22),0.0
cuneus-lh,paracentral-rh (-0.22),0.0
entorhinal-lh,paracentral-rh (-0.22),0.0
entorhinal-lh (-0.35),paracentral-rh (-0.22),0.0
entorhinal-rh,paracentral-rh (-0.22),0.0
entorhinal-rh (-0.27),paracentral-rh (-0.22),0.0
frontalpole-rh (-0.28),paracentral-rh (-0.22),0.0
fusiform-rh (-0.23),paracentral-rh (-0.22),0.0
fusiform-rh (-0.24),paracentral-rh (-0.22),0.0
inferiorparietal-lh,paracentral-rh (-0.22),0.0
inferiorparietal-rh (-0.26),paracentral-rh (-0.22),0.0
inferiortemporal-lh (-0.29),paracentral-rh (-0.22),0.0
inferiortemporal-lh (-0.30),paracentral-rh (-0.22),0.0
insula-lh,paracentral-rh (-0.22),0.0
lateraloccipital-lh (-0.31),paracentral-rh (-0.22),0.0
lateraloccipital-rh,paracentral-rh (-0.22),0.0
lateraloccipital-rh (-0.29),paracentral-rh (-0.22),0.0
lateralorbitofrontal-lh,paracentral-rh (-0.22),0.0
lateralorbitofrontal-lh (-0.27),paracentral-rh (-0.22),0.0
lateralorbitofrontal-rh (-0.25),paracentral-rh (-0.22),0.0
lingual-lh,paracentral-rh (-0.22),0.0
lingual-lh (-0.34),paracentral-rh (-0.22),0.0
lingual-rh (-0.28),paracentral-rh (-0.22),0.0
medialorbitofrontal-lh,paracentral-rh (-0.22),0.0
medialorbitofrontal-rh,paracentral-rh (-0.22),0.0
middletemporal-rh (-0.30),paracentral-rh (-0.22),0.0
paracentral-lh (-0.26),paracentral-rh (-0.22),0.0
paracentral-lh (-0.29),paracentral-rh (-0.22),0.0
parahippocampal-lh (-0.39),paracentral-rh (-0.22),0.0
parahippocampal-rh,paracentral-rh (-0.22),0.0
parahippocampal-rh (-0.28),paracentral-rh (-0.22),0.0
parsopercularis-lh,paracentral-rh (-0.22),0.0
parsopercularis-rh (-0.22),paracentral-rh (-0.22),0.0
parsorbitalis-rh (-0.28),paracentral-rh (-0.22),0.0
parstriangularis-lh,paracentral-rh (-0.22),0.0
parstriangularis-rh,paracentral-rh (-0.22),0.0
pericalcarine-rh,paracentral-rh (-0.22),0.0
posteriorcingulate-lh,paracentral-rh (-0.22),0.0
posteriorcingulate-rh,paracentral-rh (-0.22),0.0
precentral-lh,paracentral-rh (-0.22),0.0
precentral-rh (-0.26),paracentral-rh (-0.22),0.0
precuneus-lh,paracentral-rh (-0.22),0.0
precuneus-rh,paracentral-rh (-0.22),0.0
rostralanteriorcingulate-lh (-0.27),paracentral-rh (-0.22),0.0
rostralanteriorcingulate-lh (-0.33),paracentral-rh (-0.22),0.0
rostralanteriorcingulate-rh (-0.32),paracentral-rh (-0.22),0.0
rostralmiddlefrontal-lh,paracentral-rh (-0.22),0.0
rostralmiddlefrontal-rh (-0.29),paracentral-rh (-0.22),0.0
superiorfrontal-lh (-0.25),paracentral-rh (-0.22),0.0
superiorparietal-lh (-0.34),paracentral-rh (-0.22),0.0
superiorparietal-rh,paracentral-rh (-0.22),0.0
superiortemporal-lh,paracentral-rh (-0.22),0.0
superiortemporal-rh (-0.32),paracentral-rh (-0.22),0.0
supramarginal-lh (-0.36),paracentral-rh (-0.22),0.0
temporalpole-lh (-0.21),paracentral-rh (-0.22),0.0
temporalpole-rh (-0.30),paracentral-rh (-0.22),0.0
bankssts-rh (-0.23),parahippocampal-lh (-0.39),0.0
bankssts-rh (-0.29),parahippocampal-lh (-0.39),0.0
caudalanteriorcingulate-lh (-0.38),parahippocampal-lh (-0.39),0.0
caudalanteriorcingulate-rh (-0.33),parahippocampal-lh (-0.39),0.0
caudalmiddlefrontal-lh,parahippocampal-lh (-0.39),0.0
caudalmiddlefrontal-rh (-0.38),parahippocampal-lh (-0.39),0.0
cuneus-lh,parahippocampal-lh (-0.39),0.0
entorhinal-lh,parahippocampal-lh (-0.39),0.0
entorhinal-lh (-0.35),parahippocampal-lh (-0.39),0.0
entorhinal-rh,parahippocampal-lh (-0.39),0.0
entorhinal-rh (-0.27),parahippocampal-lh (-0.39),0.0
frontalpole-rh (-0.28),parahippocampal-lh (-0.39),0.0
fusiform-rh (-0.23),parahippocampal-lh (-0.39),0.0
fusiform-rh (-0.24),parahippocampal-lh (-0.39),0.0
inferiorparietal-lh,parahippocampal-lh (-0.39),0.0
inferiorparietal-rh (-0.26),parahippocampal-lh (-0.39),0.0
inferiortemporal-lh (-0.29),parahippocampal-lh (-0.39),0.0
inferiortemporal-lh (-0.30),parahippocampal-lh (-0.39),0.0
insula-lh,parahippocampal-lh (-0.39),0.0
lateraloccipital-lh (-0.31),parahippocampal-lh (-0.39),0.0
lateraloccipital-rh,parahippocampal-lh (-0.39),0.0
lateraloccipital-rh (-0.29),parahippocampal-lh (-0.39),0.0
lateralorbitofrontal-lh,parahippocampal-lh (-0.39),0.0
lateralorbitofrontal-lh (-0.27),parahippocampal-lh (-0.39),0.0
lateralorbitofrontal-rh (-0.25),parahippocampal-lh (-0.39),0.0
lingual-lh,parahippocampal-lh (-0.39),0.0
lingual-lh (-0.34),parahippocampal-lh (-0.39),0.0
lingual-rh (-0.28),parahippocampal-lh (-0.39),0.0
medialorbitofrontal-lh,parahippocampal-lh (-0.39),0.0
medialorbitofrontal-rh,parahippocampal-lh (-0.39),0.0
middletemporal-rh (-0.30),parahippocampal-lh (-0.39),0.0
paracentral-lh (-0.26),parahippocampal-lh (-0.39),0.0
paracentral-lh (-0.29),parahippocampal-lh (-0.39),0.0
paracentral-rh (-0.22),parahippocampal-lh (-0.39),0.0
parahippocampal-rh,parahippocampal-lh (-0.39),0.0
parahippocampal-rh (-0.28),parahippocampal-lh (-0.39),0.0
parsopercularis-lh,parahippocampal-lh (-0.39),0.0
parsopercularis-rh (-0.22),parahippocampal-lh (-0.39),0.0
parsorbitalis-rh (-0.28),parahippocampal-lh (-0.39),0.0
parstriangularis-lh,parahippocampal-lh (-0.39),0.0
parstriangularis-rh,parahippocampal-lh (-0.39),0.0
pericalcarine-rh,parahippocampal-lh (-0.39),0.0
posteriorcingulate-lh,parahippocampal-lh (-0.39),0.0
posteriorcingulate-rh,parahippocampal-lh (-0.39),0.0
precentral-lh,parahippocampal-lh (-0.39),0.0
precentral-rh (-0.26),parahippocampal-lh (-0.39),0.0
precuneus-lh,parahippocampal-lh (-0.39),0.0
precuneus-rh,parahippocampal-lh (-0.39),0.0
rostralanteriorcingulate-lh (-0.27),parahippocampal-lh (-0.39),0.0
rostralanteriorcingulate-lh (-0.33),parahippocampal-lh (-0.39),0.0
rostralanteriorcingulate-rh (-0.32),parahippocampal-lh (-0.39),0.0
rostralmiddlefrontal-lh,parahippocampal-lh (-0.39),0.0
rostralmiddlefrontal-rh (-0.29),parahippocampal-lh (-0.39),0.0
superiorfrontal-lh (-0.25),parahippocampal-lh (-0.39),0.0
superiorparietal-lh (-0.34),parahippocampal-lh (-0.39),0.0
superiorparietal-rh,parahippocampal-lh (-0.39),0.0
superiortemporal-lh,parahippocampal-lh (-0.39),0.0
superiortemporal-rh (-0.32),parahippocampal-lh (-0.39),0.0
supramarginal-lh (-0.36),parahippocampal-lh (-0.39),0.0
temporalpole-lh (-0.21),parahippocampal-lh (-0.39),0.0
temporalpole-rh (-0.30),parahippocampal-lh (-0.39),0.0
bankssts-rh (-0.23),parahippocampal-rh,0.0
bankssts-rh (-0.29),parahippocampal-rh,0.0
caudalanteriorcingulate-lh (-0.38),parahippocampal-rh,0.0
caudalanteriorcingulate-rh (-0.33),parahippocampal-rh,0.0
caudalmiddlefrontal-lh,parahippocampal-rh,-0.05555555555555558
caudalmiddlefrontal-rh (-0.38),parahippocampal-rh,0.0
cuneus-lh,parahippocampal-rh,0.16666666666666663
entorhinal-lh,parahippocampal-rh,-0.08333333333333337
entorhinal-lh (-0.35),parahippocampal-rh,0.0
entorhinal-rh,parahippocampal-rh,0.0
entorhinal-rh (-0.27),parahippocampal-rh,0.0
frontalpole-rh (-0.28),parahippocampal-rh,0.0
fusiform-rh (-0.23),parahippocampal-rh,0.0
fusiform-rh (-0.24),parahippocampal-rh,0.0
inferiorparietal-lh,parahippocampal-rh,0.05839895013123342
inferiorparietal-rh (-0.26),parahippocampal-rh,0.0
inferiortemporal-lh (-0.29),parahippocampal-rh,0.0
inferiortemporal-lh (-0.30),parahippocampal-rh,0.0
insula-lh,parahippocampal-rh,0.33333333333333315
lateraloccipital-lh (-0.31),parahippocampal-rh,0.0
lateraloccipital-rh,parahippocampal-rh,0.08333333333333337
lateraloccipital-rh (-0.29),parahippocampal-rh,0.0
lateralorbitofrontal-lh,parahippocampal-rh,0.16666666666666663
lateralorbitofrontal-lh (-0.27),parahippocampal-rh,0.0
lateralorbitofrontal-rh (-0.25),parahippocampal-rh,0.0
lingual-lh,parahippocampal-rh,-0.08333333333333326
lingual-lh (-0.34),parahippocampal-rh,0.0
lingual-rh (-0.28),parahippocampal-rh,0.0
medialorbitofrontal-lh,parahippocampal-rh,-0.33333333333333326
medialorbitofrontal-rh,parahippocampal-rh,-0.04166666666666663
middletemporal-rh (-0.30),parahippocampal-rh,0.0
paracentral-lh (-0.26),parahippocampal-rh,0.0
paracentral-lh (-0.29),parahippocampal-rh,0.0
paracentral-rh (-0.22),parahippocampal-rh,0.0
parahippocampal-lh (-0.39),parahippocampal-rh,0.0
parahippocampal-rh (-0.28),parahippocampal-rh,0.0
parsopercularis-lh,parahippocampal-rh,-0.16666666666666685
parsopercularis-rh (-0.22),parahippocampal-rh,0.0
parsorbitalis-rh (-0.28),parahippocampal-rh,0.0
parstriangularis-lh,parahippocampal-rh,-0.08333333333333326
parstriangularis-rh,parahippocampal-rh,-0.0037878787878787845
pericalcarine-rh,parahippocampal-rh,-0.08333333333333331
posteriorcingulate-lh,parahippocampal-rh,-0.14249363867684484
posteriorcingulate-rh,parahippocampal-rh,-0.12129502963976291
precentral-lh,parahippocampal-rh,0.08333333333333326
precentral-rh (-0.26),parahippocampal-rh,0.0
precuneus-lh,parahippocampal-rh,-0.08333333333333326
precuneus-rh,parahippocampal-rh,0.33333333333333326
rostralanteriorcingulate-lh (-0.27),parahippocampal-rh,0.0
rostralanteriorcingulate-lh (-0.33),parahippocampal-rh,0.0
rostralanteriorcingulate-rh (-0.32),parahippocampal-rh,0.0
rostralmiddlefrontal-lh,parahippocampal-rh,0.16666666666666674
rostralmiddlefrontal-rh (-0.29),parahippocampal-rh,0.0
superiorfrontal-lh (-0.25),parahippocampal-rh,0.0
superiorparietal-lh (-0.34),parahippocampal-rh,0.0
superiorparietal-rh,parahippocampal-rh,-0.08333333333333326
superiortemporal-lh,parahippocampal-rh,0.08333333333333326
superiortemporal-rh (-0.32),parahippocampal-rh,0.0
supramarginal-lh (-0.36),parahippocampal-rh,0.0
temporalpole-lh (-0.21),parahippocampal-rh,0.0
temporalpole-rh (-0.30),parahippocampal-rh,0.0
bankssts-rh (-0.23),parahippocampal-rh (-0.28),0.0
bankssts-rh (-0.29),parahippocampal-rh (-0.28),0.0
caudalanteriorcingulate-lh (-0.38),parahippocampal-rh (-0.28),0.0
caudalanteriorcingulate-rh (-0.33),parahippocampal-rh (-0.28),0.0
caudalmiddlefrontal-lh,parahippocampal-rh (-0.28),0.2222222222222222
caudalmiddlefrontal-rh (-0.38),parahippocampal-rh (-0.28),0.0
cuneus-lh,parahippocampal-rh (-0.28),0.08333333333333337
entorhinal-lh,parahippocampal-rh (-0.28),0.0
entorhinal-lh (-0.35),parahippocampal-rh (-0.28),0.0
entorhinal-rh,parahippocampal-rh (-0.28),0.25
entorhinal-rh (-0.27),parahippocampal-rh (-0.28),0.0
frontalpole-rh (-0.28),parahippocampal-rh (-0.28),0.0
fusiform-rh (-0.23),parahippocampal-rh (-0.28),0.0
fusiform-rh (-0.24),parahippocampal-rh (-0.28),0.0
inferiorparietal-lh,parahippocampal-rh (-0.28),0.022309711286089162
inferiorparietal-rh (-0.26),parahippocampal-rh (-0.28),0.0
inferiortemporal-lh (-0.29),parahippocampal-rh (-0.28),0.0
inferiortemporal-lh (-0.30),parahippocampal-rh (-0.28),0.4166666666666667
insula-lh,parahippocampal-rh (-0.28),0.08333333333333315
lateraloccipital-lh (-0.31),parahippocampal-rh (-0.28),0.0
lateraloccipital-rh,parahippocampal-rh (-0.28),0.16666666666666663
lateraloccipital-rh (-0.29),parahippocampal-rh (-0.28),-0.08333333333333315
lateralorbitofrontal-lh,parahippocampal-rh (-0.28),0.08333333333333348
lateralorbitofrontal-lh (-0.27),parahippocampal-rh (-0.28),0.0
lateralorbitofrontal-rh (-0.25),parahippocampal-rh (-0.28),0.0
lingual-lh,parahippocampal-rh (-0.28),0.0
lingual-lh (-0.34),parahippocampal-rh (-0.28),0.4166666666666667
lingual-rh (-0.28),parahippocampal-rh (-0.28),0.4166666666666667
medialorbitofrontal-lh,parahippocampal-rh (-0.28),-0.08333333333333359
medialorbitofrontal-rh,parahippocampal-rh (-0.28),-0.12499999999999989
middletemporal-rh (-0.30),parahippocampal-rh (-0.28),0.0
paracentral-lh (-0.26),parahippocampal-rh (-0.28),0.0
paracentral-lh (-0.29),parahippocampal-rh (-0.28),0.0
paracentral-rh (-0.22),parahippocampal-rh (-0.28),0.0
parahippocampal-lh (-0.39),parahippocampal-rh (-0.28),0.0
parahippocampal-rh,parahippocampal-rh (-0.28),0.25
parsopercularis-lh,parahippocampal-rh (-0.28),-0.11111111111111105
parsopercularis-rh (-0.22),parahippocampal-rh (-0.28),0.0
parsorbitalis-rh (-0.28),parahippocampal-rh (-0.28),0.0
parstriangularis-lh,parahippocampal-rh (-0.28),-0.16666666666666663
parstriangularis-rh,parahippocampal-rh (-0.28),0.16666666666666663
pericalcarine-rh,parahippocampal-rh (-0.28),-0.08333333333333337
posteriorcingulate-lh,parahippocampal-rh (-0.28),-0.13104325699745556
posteriorcingulate-rh,parahippocampal-rh (-0.28),-0.13634290925672599
precentral-lh,parahippocampal-rh (-0.28),0.16666666666666663
precentral-rh (-0.26),parahippocampal-rh (-0.28),0.0
precuneus-lh,parahippocampal-rh (-0.28),0.0
precuneus-rh,parahippocampal-rh (-0.28),0.08333333333333326
rostralanteriorcingulate-lh (-0.27),parahippocampal-rh (-0.28),0.0
rostralanteriorcingulate-lh (-0.33),parahippocampal-rh (-0.28),0.0
rostralanteriorcingulate-rh (-0.32),parahippocampal-rh (-0.28),0.0
rostralmiddlefrontal-lh,parahippocampal-rh (-0.28),0.25
rostralmiddlefrontal-rh (-0.29),parahippocampal-rh (-0.28),0.0
superiorfrontal-lh (-0.25),parahippocampal-rh (-0.28),0.0
superiorparietal-lh (-0.34),parahippocampal-rh (-0.28),0.0
superiorparietal-rh,parahippocampal-rh (-0.28),0.0
superiortemporal-lh,parahippocampal-rh (-0.28),-0.08333333333333337
superiortemporal-rh (-0.32),parahippocampal-rh (-0.28),-0.08333333333333315
supramarginal-lh (-0.36),parahippocampal-rh (-0.28),0.0
temporalpole-lh (-0.21),parahippocampal-rh (-0.28),0.0
temporalpole-rh (-0.30),parahippocampal-rh (-0.28),-0.08333333333333315
bankssts-rh (-0.23),parsopercularis-lh,0.0
bankssts-rh (-0.29),parsopercularis-lh,-0.0277777777777779
caudalanteriorcingulate-lh (-0.38),parsopercularis-lh,0.0
caudalanteriorcingulate-rh (-0.33),parsopercularis-lh,0.0
caudalmiddlefrontal-lh,parsopercularis-lh,0.04166666666666652
caudalmiddlefrontal-rh (-0.38),parsopercularis-lh,0.0
cuneus-lh,parsopercularis-lh,0.02777777777777779
entorhinal-lh,parsopercularis-lh,0.0
entorhinal-lh (-0.35),parsopercularis-lh,0.0
entorhinal-rh,parsopercularis-lh,0.08333333333333326
entorhinal-rh (-0.27),parsopercularis-lh,-0.0277777777777779
frontalpole-rh (-0.28),parsopercularis-lh,0.0
fusiform-rh (-0.23),parsopercularis-lh,-0.08333333333333326
fusiform-rh (-0.24),parsopercularis-lh,0.0
inferiorparietal-lh,parsopercularis-lh,-0.03521434820647429
inferiorparietal-rh (-0.26),parsopercularis-lh,0.0
inferiortemporal-lh (-0.29),parsopercularis-lh,0.0
inferiortemporal-lh (-0.30),parsopercularis-lh,0.02777777777777768
insula-lh,parsopercularis-lh,0.0
lateraloccipital-lh (-0.31),parsopercularis-lh,0.0
lateraloccipital-rh,parsopercularis-lh,0.05555555555555547
lateraloccipital-rh (-0.29),parsopercularis-lh,0.08333333333333326
lateralorbitofrontal-lh,parsopercularis-lh,0.02777777777777779
lateralorbitofrontal-lh (-0.27),parsopercularis-lh,0.0
lateralorbitofrontal-rh (-0.25),parsopercularis-lh,0.0
lingual-lh,parsopercularis-lh,2.220446049250313e-16
lingual-lh (-0.34),parsopercularis-lh,0.02777777777777768
lingual-rh (-0.28),parsopercularis-lh,0.02777777777777768
medialorbitofrontal-lh,parsopercularis-lh,-0.16666666666666674
medialorbitofrontal-rh,parsopercularis-lh,-0.11111111111111094
middletemporal-rh (-0.30),parsopercularis-lh,0.0
paracentral-lh (-0.26),parsopercularis-lh,-0.08333333333333326
paracentral-lh (-0.29),parsopercularis-lh,0.0
paracentral-rh (-0.22),parsopercularis-lh,0.0
parahippocampal-lh (-0.39),parsopercularis-lh,0.0
parahippocampal-rh,parsopercularis-lh,0.08333333333333337
parahippocampal-rh (-0.28),parsopercularis-lh,-0.0277777777777779
parsopercularis-rh (-0.22),parsopercularis-lh,-0.08333333333333326
parsorbitalis-rh (-0.28),parsopercularis-lh,0.0
parstriangularis-lh,parsopercularis-lh,0.02777777777777768
parstriangularis-rh,parsopercularis-lh,0.030303030303030276
pericalcarine-rh,parsopercularis-lh,-0.3055555555555557
posteriorcingulate-lh,parsopercularis-lh,-0.24618320610687017
posteriorcingulate-rh,parsopercularis-lh,-0.25501595987232095
precentral-lh,parsopercularis-lh,0.05555555555555536
precentral-rh (-0.26),parsopercularis-lh,0.0
precuneus-lh,parsopercularis-lh,-0.05555555555555547
precuneus-rh,parsopercularis-lh,0.0
rostralanteriorcingulate-lh (-0.27),parsopercularis-lh,0.0
rostralanteriorcingulate-lh (-0.33),parsopercularis-lh,0.0
rostralanteriorcingulate-rh (-0.32),parsopercularis-lh,0.0
rostralmiddlefrontal-lh,parsopercularis-lh,0.08333333333333337
rostralmiddlefrontal-rh (-0.29),parsopercularis-lh,0.0
superiorfrontal-lh (-0.25),parsopercularis-lh,0.0
superiorparietal-lh (-0.34),parsopercularis-lh,0.0
superiorparietal-rh,parsopercularis-lh,-0.05555555555555569
superiortemporal-lh,parsopercularis-lh,-0.05555555555555547
superiortemporal-rh (-0.32),parsopercularis-lh,0.08333333333333326
supramarginal-lh (-0.36),parsopercularis-lh,0.0
temporalpole-lh (-0.21),parsopercularis-lh,0.0
temporalpole-rh (-0.30),parsopercularis-lh,0.08333333333333326
bankssts-rh (-0.23),parsopercularis-rh (-0.22),0.0
bankssts-rh (-0.29),parsopercularis-rh (-0.22),-0.08333333333333337
caudalanteriorcingulate-lh (-0.38),parsopercularis-rh (-0.22),0.0
